39,"ABSECON",NJ,39.4253,-74.4983
119,"ADELPHIA",NJ,40.3027,-74.2493
358,"ALLAMUCHY",NJ,40.8696,-74.8497
381,"ALLENDALE",NJ,41.0174,-74.0628
385,"ALLENHURST",NJ,40.2362,-74.0006
394,"ALLENTOWN",NJ,40.1497,-74.5396
397,"ALLENWOOD",NJ,40.1389,-74.1122
413,"ALLOWAY",NJ,39.5591,-75.3506
460,"ALPINE",NJ,40.959,-73.9279
670,"ANDOVER",NJ,41.0928,-74.719
718,"ANNANDALE",NJ,40.631,-74.8907
1004,"ASBURY",NJ,40.695,-75.0281
1006,"ASBURY PARK",NJ,40.2507,-74.0486
1096,"ATCO",NJ,39.76,-74.8665
1147,"ATLANTIC CITY",NJ,39.3603,-74.4373
1148,"ATLANTIC HIGHLANDS",NJ,40.4048,-74.0562
1209,"AUDUBON",NJ,39.8284,-74.9946
1220,"AUGUSTA",NJ,41.1612,-74.6174
1273,"AVALON",NJ,39.112,-74.7314
1280,"AVENEL",NJ,40.5828,-74.2752
1316,"AVON BY THE SEA",NJ,40.1919,-74.0159
1494,"BAPTISTOWN",NJ,40.5637,-74.9494
1535,"BARNEGAT",NJ,39.7539,-74.294
1536,"BARNEGAT LIGHT",NJ,39.7512,-74.1146
1571,"BARRINGTON",NJ,39.8638,-75.0538
1621,"BASKING RIDGE",NJ,40.6827,-74.573
1710,"BAYONNE",NJ,40.6709,-74.1095
1722,"BAYVILLE",NJ,39.9666,-74.3
1727,"BEACH HAVEN",NJ,39.6411,-74.1922
1730,"BEACHWOOD",NJ,39.9275,-74.1986
1833,"BEDMINSTER",NJ,40.6591,-74.6768
1885,"BELFORD",NJ,40.4177,-74.0885
1922,"BELLE MEAD",NJ,40.4615,-74.6483
1943,"BELLEVILLE",NJ,40.7821,-74.1675
1962,"BELLMAWR",NJ,39.8687,-75.0928
1980,"BELMAR",NJ,40.1814,-74.0249
2016,"BELVIDERE",NJ,40.8198,-75.031
2112,"BERGENFIELD",NJ,40.9235,-73.9983
2123,"BERKELEY HEIGHTS",NJ,40.6754,-74.4222
2136,"BERLIN",NJ,39.7612,-74.927
2149,"BERNARDSVILLE",NJ,40.7257,-74.5936
2241,"BEVERLY",NJ,40.0499,-74.9171
2370,"BIRMINGHAM",NJ,39.976,-74.7114
2438,"BLACKWOOD",NJ,39.7901,-75.0367
2460,"BLAIRSTOWN",NJ,40.9422,-74.9375
2494,"BLAWENBURG",NJ,40.4254,-74.6688
2526,"BLOOMFIELD",NJ,40.8085,-74.187
2540,"BLOOMINGDALE",NJ,41.0234,-74.3344
2555,"BLOOMSBURY",NJ,40.6463,-75.0929
2658,"BOGOTA",NJ,40.8748,-74.0305
2752,"BOONTON",NJ,40.9186,-74.4307
2766,"BORDENTOWN",NJ,40.1015,-74.7247
2807,"BOUND BROOK",NJ,40.5754,-74.5382
2932,"BRADLEY BEACH",NJ,40.2021,-74.0126
2964,"BRANCHVILLE",NJ,41.1466,-74.7521
3069,"BRICK",NJ,40.069,-74.1057
3080,"BRIDGEPORT",NJ,39.8022,-75.3392
3092,"BRIDGETON",NJ,39.3762,-75.1617
3102,"BRIDGEWATER",NJ,40.5987,-74.6075
3111,"BRIELLE",NJ,40.1076,-74.0651
3115,"BRIGANTINE",NJ,39.3702,-74.494
3194,"BROADWAY",NJ,40.7372,-75.0469
3284,"BROOKSIDE",NJ,40.8004,-74.5718
3318,"BROWNS MILLS",NJ,39.9242,-74.6704
3468,"BUDD LAKE",NJ,40.88,-74.7576
3472,"BUENA",NJ,39.5237,-74.8998
3598,"BURLINGTON",NJ,40.0899,-74.7511
3681,"BUTLER",NJ,40.9988,-74.4261
3699,"BUTTZVILLE",NJ,40.8433,-74.9859
3785,"CALDWELL",NJ,40.8401,-74.2765
3814,"CALIFON",NJ,40.7174,-74.8139
3902,"CAMDEN",NJ,39.9474,-75.1234
4083,"CAPE MAY",NJ,39.1103,-74.7679
4084,"CAPE MAY COURT HOUSE",NJ,39.1378,-74.7806
4085,"CAPE MAY POINT",NJ,38.9372,-74.9654
4162,"CARLSTADT",NJ,40.8284,-74.0761
4247,"CARTERET",NJ,40.5832,-74.2348
4440,"CEDAR BROOK",NJ,39.8024,-74.9383
4451,"CEDAR GROVE",NJ,40.857,-74.2271
4460,"CEDAR KNOLLS",NJ,40.8208,-74.4562
4490,"CEDARVILLE",NJ,39.3306,-75.1178
4656,"CHANGEWATER",NJ,40.7394,-74.9448
4748,"CHATHAM",NJ,40.7595,-74.4968
4757,"CHATSWORTH",NJ,39.7495,-74.5589
4814,"CHERRY HILL",NJ,39.8999,-74.9892
4851,"CHESTER",NJ,40.7821,-74.6839
5101,"CLARK",NJ,40.6225,-74.3111
5123,"CLARKSBORO",NJ,39.7967,-75.2188
5128,"CLARKSBURG",NJ,40.1933,-74.4428
5196,"CLAYTON",NJ,39.6535,-75.0786
5241,"CLEMENTON",NJ,39.8036,-75.0058
5286,"CLIFFSIDE PARK",NJ,40.8205,-73.9878
5287,"CLIFFWOOD",NJ,40.3863,-74.1152
5293,"CLIFTON",NJ,40.8626,-74.156
5335,"CLINTON",NJ,40.5305,-74.8456
5363,"CLOSTER",NJ,40.9706,-73.9602
5563,"COLLINGSWOOD",NJ,39.834,-74.9913
5590,"COLOGNE",NJ,39.5092,-74.6086
5598,"COLONIA",NJ,40.5909,-74.3147
5620,"COLTS NECK",NJ,40.3028,-74.1609
5632,"COLUMBIA",NJ,40.894,-75.0292
5659,"COLUMBUS",NJ,40.0494,-74.7025
5819,"COOKSTOWN",NJ,40.0495,-74.5572
6127,"CRANBURY",NJ,40.3165,-74.5141
6141,"CRANFORD",NJ,40.6548,-74.3048
6165,"CREAM RIDGE",NJ,40.1399,-74.465
6193,"CRESSKILL",NJ,40.9729,-74.0988
6286,"CROSSWICKS",NJ,40.1476,-74.6615
6702,"DAYTON",NJ,40.3723,-74.4949
6753,"DEAL",NJ,40.2509,-74.0046
6800,"DEEPWATER",NJ,39.6815,-75.4934
6831,"DEERFIELD STREET",NJ,39.5293,-75.2249
6867,"DELAWARE",NJ,40.9069,-75.0754
6896,"DELMONT",NJ,39.3582,-74.9773
6922,"DEMAREST",NJ,40.9542,-73.9576
6955,"DENNISVILLE",NJ,39.0565,-74.8166
6975,"DENVILLE",NJ,40.8812,-74.4893
7142,"DIVIDING CREEK",NJ,39.2732,-75.095
7230,"DORCHESTER",NJ,39.2679,-74.9791
7236,"DOROTHY",NJ,39.4259,-74.8261
7290,"DOVER",NJ,40.887,-74.5617
7458,"DUMONT",NJ,40.955,-73.9899
7493,"DUNELLEN",NJ,40.5897,-74.4639
7674,"EAST BRUNSWICK",NJ,40.4277,-74.4217
7719,"EAST HANOVER",NJ,40.8163,-74.3677
7763,"EAST ORANGE",NJ,40.7607,-74.2091
7790,"EAST RUTHERFORD",NJ,40.8284,-74.0939
7876,"EATONTOWN",NJ,40.2909,-74.0562
7955,"EDGEWATER",NJ,40.8265,-73.9781
7973,"EDISON",NJ,40.5368,-74.3958
8022,"EGG HARBOR CITY",NJ,39.5305,-74.6383
8023,"EGG HARBOR TOWNSHIP",NJ,39.3741,-74.6118
8141,"ELIZABETH",NJ,40.6654,-74.2147
8296,"ELMER",NJ,39.5481,-75.1984
8324,"ELMWOOD PARK",NJ,40.9058,-74.1177
8357,"ELWOOD",NJ,39.5737,-74.72
8382,"EMERSON",NJ,40.9732,-74.0211
8448,"ENGLEWOOD",NJ,40.8895,-73.9718
8451,"ENGLEWOOD CLIFFS",NJ,40.8839,-73.9524
8454,"ENGLISHTOWN",NJ,40.2697,-74.2655
8558,"ESSEX FELLS",NJ,40.8262,-74.2766
8567,"ESTELL MANOR",NJ,39.3761,-74.8054
8690,"EWAN",NJ,39.7015,-75.1629
8729,"FAIR HAVEN",NJ,40.3585,-74.0364
8732,"FAIR LAWN",NJ,40.9353,-74.1192
8778,"FAIRFIELD",NJ,40.8759,-74.2968
8813,"FAIRTON",NJ,39.3799,-75.2217
8821,"FAIRVIEW",NJ,40.8175,-74.0009
8889,"FANWOOD",NJ,40.6419,-74.387
8890,"FAR HILLS",NJ,40.6996,-74.6536
8914,"FARMINGDALE",NJ,40.2852,-74.1616
9139,"FLAGTOWN",NJ,40.5666,-74.5998
9141,"FLANDERS",NJ,40.8509,-74.7016
9171,"FLEMINGTON",NJ,40.5079,-74.8633
9212,"FLORENCE",NJ,40.1249,-74.7389
9220,"FLORHAM PARK",NJ,40.7735,-74.398
9290,"FORDS",NJ,40.5314,-74.3152
9343,"FORKED RIVER",NJ,39.876,-74.2305
9418,"FORT LEE",NJ,40.8487,-73.974
9436,"FORT MONMOUTH",NJ,40.3145,-74.0417
9488,"FORTESCUE",NJ,39.273,-75.1914
9603,"FRANKLIN",NJ,41.1157,-74.5934
9615,"FRANKLIN LAKES",NJ,41.0105,-74.2083
9617,"FRANKLIN PARK",NJ,40.4406,-74.5602
9625,"FRANKLINVILLE",NJ,39.5982,-75.0358
9685,"FREEHOLD",NJ,40.2364,-74.3063
9736,"FRENCHTOWN",NJ,40.5812,-75.0127
9984,"GARFIELD",NJ,40.8846,-74.1103
10031,"GARWOOD",NJ,40.6512,-74.3229
10192,"GIBBSBORO",NJ,39.8331,-74.9675
10193,"GIBBSTOWN",NJ,39.7711,-75.2721
10252,"GILLETTE",NJ,40.6893,-74.4722
10303,"GLADSTONE",NJ,40.7154,-74.6828
10322,"GLASSBORO",NJ,39.6967,-75.1272
10323,"GLASSER",NJ,41.1283,-74.679
10356,"GLEN GARDNER",NJ,40.5782,-74.9046
10369,"GLEN RIDGE",NJ,40.8075,-74.205
10370,"GLEN ROCK",NJ,40.9603,-74.125
10410,"GLENDORA",NJ,39.8371,-75.0623
10463,"GLENWOOD",NJ,41.2281,-74.4773
10483,"GLOUCESTER CITY",NJ,39.8904,-75.1126
10631,"GOSHEN",NJ,39.0565,-74.8166
10899,"GREAT MEADOWS",NJ,40.8888,-74.9377
10919,"GREEN CREEK",NJ,39.0565,-74.8166
10942,"GREEN VILLAGE",NJ,40.7398,-74.4487
10961,"GREENDELL",NJ,41.1283,-74.679
11047,"GREENWICH",NJ,39.4055,-75.3209
11078,"GRENLOCH",NJ,39.7788,-75.0601
11252,"HACKENSACK",NJ,40.8883,-74.0503
11255,"HACKETTSTOWN",NJ,40.8688,-74.8447
11262,"HADDON HEIGHTS",NJ,39.8792,-75.0657
11263,"HADDONFIELD",NJ,39.8763,-75.0334
11297,"HAINESPORT",NJ,39.9872,-74.8293
11305,"HALEDON",NJ,40.9399,-74.1851
11354,"HAMBURG",NJ,41.1592,-74.5769
11410,"HAMMONTON",NJ,39.5636,-74.7111
11431,"HAMPTON",NJ,40.6667,-74.9647
11455,"HANCOCKS BRIDGE",NJ,39.5698,-75.3127
11602,"HARRINGTON PARK",NJ,40.9917,-73.9849
11625,"HARRISON",NJ,40.7445,-74.1508
11636,"HARRISONVILLE",NJ,39.6931,-75.2711
11734,"HASBROUCK HEIGHTS",NJ,40.8624,-74.0756
11735,"HASKELL",NJ,41.0284,-74.3045
11821,"HAWORTH",NJ,40.9639,-73.9936
11826,"HAWTHORNE",NJ,40.958,-74.1618
11887,"HAZLET",NJ,40.4231,-74.176
11941,"HEISLERVILLE",NJ,39.224,-74.9942
11961,"HELMETTA",NJ,40.3755,-74.4216
12108,"HEWITT",NJ,41.1514,-74.3579
12124,"HIBERNIA",NJ,40.8673,-74.5783
12158,"HIGH BRIDGE",NJ,40.6682,-74.8898
12187,"HIGHLAND LAKES",NJ,41.1875,-74.4589
12191,"HIGHLAND PARK",NJ,40.4999,-74.4281
12194,"HIGHLANDS",NJ,40.4011,-74.0006
12201,"HIGHTSTOWN",NJ,40.2816,-74.5724
12253,"HILLSBOROUGH",NJ,40.499,-74.6847
12258,"HILLSDALE",NJ,41.0084,-74.0486
12267,"HILLSIDE",NJ,40.6938,-74.2299
12326,"HO HO KUS",NJ,40.9989,-74.0968
12338,"HOBOKEN",NJ,40.7469,-74.0339
12444,"HOLMDEL",NJ,40.3451,-74.1844
12551,"HOPATCONG",NJ,40.9368,-74.66
12562,"HOPE",NJ,40.9197,-74.9846
12573,"HOPEWELL",NJ,40.3897,-74.784
12685,"HOWELL",NJ,40.2584,-74.1968
12963,"IMLAYSTOWN",NJ,40.1623,-74.4759
13120,"IRONIA",NJ,40.8673,-74.5783
13140,"IRVINGTON",NJ,40.7262,-74.2329
13159,"ISELIN",NJ,40.5692,-74.315
13166,"ISLAND HEIGHTS",NJ,39.9833,-74.1285
13241,"JACKSON",NJ,40.1052,-74.3528
13435,"JERSEY CITY",NJ,40.7194,-74.0778
13467,"JOBSTOWN",NJ,40.0441,-74.6796
13486,"JOHNSONBURG",NJ,40.969,-74.8733
13574,"JULIUSTOWN",NJ,40.0123,-74.6646
13699,"KEANSBURG",NJ,40.4381,-74.1279
13704,"KEARNY",NJ,40.7529,-74.1188
13707,"KEASBEY",NJ,40.5176,-74.307
13786,"KENDALL PARK",NJ,40.423,-74.5498
13795,"KENILWORTH",NJ,40.6776,-74.2912
13854,"KENVIL",NJ,40.8761,-74.6953
13913,"KEYPORT",NJ,40.4384,-74.1881
14037,"KINGSTON",NJ,40.3828,-74.6096
14375,"LAFAYETTE",NJ,41.1282,-74.7318
14462,"LAKE HIAWATHA",NJ,40.8806,-74.3797
14464,"LAKE HOPATCONG",NJ,40.9506,-74.6129
14526,"LAKEHURST",NJ,39.9923,-74.2822
14564,"LAKEWOOD",NJ,39.9452,-74.1498
14589,"LAMBERTVILLE",NJ,40.3794,-74.9015
14637,"LANDING",NJ,40.9063,-74.6646
14641,"LANDISVILLE",NJ,39.5338,-74.9345
14680,"LANOKA HARBOR",NJ,39.8635,-74.1682
14788,"LAVALLETTE",NJ,39.9809,-74.072
14805,"LAWNSIDE",NJ,39.8681,-75.0321
14833,"LAYTON",NJ,41.1783,-74.8931
14881,"LEBANON",NJ,40.6354,-74.83
14908,"LEDGEWOOD",NJ,40.8633,-74.7212
