73301,"30.326374",-97.771258,Austin,TX,Travis
73344,"30.326374",-97.771258,Austin,TX,Travis
75001,"32.767268",-96.777626,Addison,TX,Dallas
75002,"33.208033",-96.646773,Allen,TX,Collin
75006,"32.767268",-96.777626,Carrollton,TX,Dallas
75007,"33.007436",-96.895893,Carrollton,TX,Denton
75008,"33.20743",-97.116282,Carrollton,TX,Denton
75009,"33.332852",-96.726103,Celina,TX,Collin
75010,"33.029268",-96.901417,Carrollton,TX,Denton
75011,"32.767268",-96.777626,Carrollton,TX,Dallas
75013,"33.118645",-96.677328,Allen,TX,Collin
75014,"32.767268",-96.777626,Irving,TX,Dallas
75015,"32.767268",-96.777626,Irving,TX,Dallas
75016,"32.767268",-96.777626,Irving,TX,Dallas
75017,"32.767268",-96.777626,Irving,TX,Dallas
75019,"32.767268",-96.777626,Coppell,TX,Dallas
75020,"33.76672",-96.546662,Denison,TX,Grayson
75021,"33.716947",-96.523482,Denison,TX,Grayson
75022,"33.026795",-97.119331,Flower Mound,TX,Denton
75023,"33.104885",-96.659574,Plano,TX,Collin
75024,"33.096727",-96.805334,Plano,TX,Collin
75025,"33.107261",-96.734968,Plano,TX,Collin
75026,"33.19359",-96.569879,Plano,TX,Collin
75027,"33.20743",-97.116282,Flower Mound,TX,Denton
75028,"33.030903",-97.102543,Flower Mound,TX,Denton
75029,"33.20743",-97.116282,Lewisville,TX,Denton
75030,"32.91747",-96.534737,Rowlett,TX,Dallas
75032,"32.886",-96.409502,Rockwall,TX,Rockwall
75034,"33.152222",-96.796437,Frisco,TX,Collin
75035,"33.157083",-96.772929,Frisco,TX,Collin
75037,"32.767268",-96.777626,Irving,TX,Dallas
75038,"32.767268",-96.777626,Irving,TX,Dallas
75039,"32.73178",-96.82273,Irving,TX,Dallas
75040,"32.931523",-96.615821,Garland,TX,Dallas
75041,"32.856976",-96.690775,Garland,TX,Dallas
75042,"32.829977",-96.690125,Garland,TX,Dallas
75043,"32.876046",-96.58227,Garland,TX,Dallas
75044,"32.952929",-96.646873,Garland,TX,Dallas
75045,"32.913695",-96.627131,Garland,TX,Dallas
75046,"32.767268",-96.777626,Garland,TX,Dallas
75047,"32.767268",-96.777626,Garland,TX,Dallas
75048,"32.950372",-96.575302,Sachse,TX,Dallas
75049,"32.767268",-96.777626,Garland,TX,Dallas
75050,"32.767268",-96.777626,Grand Prairie,TX,Dallas
75051,"32.767268",-96.777626,Grand Prairie,TX,Dallas
75052,"32.767268",-96.777626,Grand Prairie,TX,Dallas
75053,"32.767268",-96.777626,Grand Prairie,TX,Dallas
75054,"32.767268",-96.777626,Grand Prairie,TX,Dallas
75056,"33.077136",-96.901605,The Colony,TX,Denton
75057,"33.088471",-96.977396,Lewisville,TX,Denton
75058,"33.449135",-96.709494,Gunter,TX,Grayson
75060,"32.75453",-96.782279,Irving,TX,Dallas
75061,"32.921476",-96.587847,Irving,TX,Dallas
75062,"32.980974",-96.604557,Irving,TX,Dallas
75063,"32.767268",-96.777626,Irving,TX,Dallas
75065,"33.131089",-97.008563,Lake Dallas,TX,Denton
75067,"33.047871",-97.050897,Lewisville,TX,Denton
75068,"33.17679",-96.958293,Little Elm,TX,Denton
75069,"33.141438",-96.588295,Mc Kinney,TX,Collin
75070,"33.230381",-96.627018,Mc Kinney,TX,Collin
